model,case,regime_family,start,end,true_label,predicted_label,true_tool,recommended_tool,true_regression_admissible,predicted_regression_admissible,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,selected,no_model,b_sum,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate
delay,delay_g_0_2,growth_with_memory,152,177,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999989,2.068473914433649e-15,8.215650382226168e-15,5.960810981048179e-16,0.043478260869565216,0.04,0.0,0.0,2.0,0.478681723899516,0.0,0.0,0.9999999999999967,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000033,"['Lag_10', 'Lag_4']",0,1.3216940769347098e-17,-4.440892098500626e-16,2.0,0.0,2.0,1.0
delay,delay_g_0_2,growth_with_memory,153,178,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999991,1.4785569936913928e-15,5.884182030513335e-15,4.311554685685648e-16,0.043478260869565216,0.04,0.0,0.0,2.0,0.480829950383401,0.0,0.0,0.9999999999999976,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000024,[],1,6.6084703846735474e-18,-4.440892098500626e-16,0.0,0.0,0.0,0.0
delay,delay_g_0_2,growth_with_memory,154,179,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999994,1.0588524739289052e-15,4.218847493575597e-15,3.1551415008398037e-16,0.043478260869565216,0.04,0.0,0.0,2.0,0.4569041336851363,0.0,0.0,0.9999999999999982,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000018,[],1,0.0,,0.0,0.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,0,25,stable_cycle,growth_with_memory,regression,regression,1,1,0.41556043291099476,0.46974025936372504,3.1047823779718917,0.3545752701080628,0.08695652173913043,1.0,0.9649691423210441,0.8732141474349893,2.0,0.7605479302962164,-0.9619152570426094,-1.0,0.0017041734072062022,1.02678527540276,1.290324709084427,0.7957572758033393,602.5122038995182,['Lag_1'],0,-0.7999985948524682,0.9999999999909124,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,1,26,stable_cycle,growth_with_memory,regression,regression,1,1,0.46026852108746086,0.48112217106649374,2.80302618574967,0.3649105670165829,0.13043478260869565,1.0,0.9664624058787432,0.879150696721047,2.0,0.7621017971696621,-0.9638600695924735,-1.0,0.003064507353377019,1.0233412762786447,1.290324709084427,0.7930881808849299,333.9333727331231,['Lag_1'],0,-0.7980894051579526,0.9999990135522532,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,2,27,stable_cycle,growth_with_memory,regression,regression,1,1,0.5005353132193138,0.48305270347226437,2.577242212116535,0.37723903780169676,0.13043478260869565,1.0,0.9649758051107459,0.8778736219597383,2.0,0.776422718904419,-0.9652120783923765,-1.0,0.005506398262298266,0.9879069120551315,1.290324709084427,0.7656265939107053,179.41072639427972,['Lag_1'],0,-0.8029622589092469,0.9999999684195677,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,3,28,stable_cycle,growth_with_memory,regression,regression,1,1,0.5370008541704265,0.47830180453689713,2.401749638863205,0.3852778070288954,0.13043478260869565,1.0,0.9630905280423057,0.8703380287422042,2.0,0.7858440837122714,-0.9634283880118278,-1.0,0.009880151230285676,0.9593670465399111,1.290324709084427,0.7435082346215374,97.10044149923117,['Lag_1'],0,-0.8000002092057912,0.9999999999999966,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,4,29,stable_cycle,growth_with_memory,regression,regression,1,1,0.5732561337040373,0.47055642822280913,2.2490387833443846,0.38549919142733324,0.13043478260869565,1.0,0.9618528589039528,0.8644886061559843,2.0,0.7829272602816872,-0.9611411093512157,-1.0,0.017683290441657437,0.9633076925113034,1.290324709084427,0.7465622302116772,54.475590710312034,['Lag_1'],0,-0.7999999999417939,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,5,30,stable_cycle,growth_with_memory,regression,regression,1,1,0.6120478622312128,0.4616760064086797,2.1051233102234526,0.38016074027202484,0.17391304347826086,1.0,0.960208651468561,0.8586027023200288,2.0,0.7668059462568899,-0.9594463385914014,-0.9999999999999999,0.03150645273362426,0.9875138283085572,1.290324709084427,0.7653219545096251,31.343224724713753,['Lag_1'],0,-0.7999999999999994,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,6,31,stable_cycle,growth_with_memory,regression,regression,1,1,0.6536963407921752,0.4516089170945738,1.9686923989863063,0.3721834949719669,0.17391304347826086,1.0,0.9581563206267512,0.8500096692308147,2.0,0.7411400088375367,-0.957195951220921,-1.0,0.05568481554293259,1.0110714609090543,1.290324709084427,0.7835790896591279,18.157040677085938,['Lag_1'],0,-0.799999999999999,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,7,32,stable_cycle,growth_with_memory,regression,regression,1,1,0.6962577007901409,0.4382587009265308,1.844452127030242,0.36298068416094964,0.17391304347826086,1.0,0.9556322777009658,0.8389779174638821,2.0,0.7127613201077748,-0.9543158856633288,-0.9999999999999999,0.09702566870433067,1.0186285824029238,1.290324709084427,0.7894358491559151,10.498547405089495,['Lag_1'],0,-0.8000000000000013,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,8,33,stable_cycle,growth_with_memory,regression,regression,1,1,0.7372383227745515,0.4192985288366856,1.7353167869791883,0.35244883013161304,0.21739130434782608,1.0,0.9513047293242852,0.8224926213203058,2.0,0.682398801282861,-0.9506477079484561,-1.0,0.16491388001629453,1.0069475792308207,1.290324709084427,0.780383086630433,6.10589951028578,['Lag_1'],0,-0.8000000000000015,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,9,34,stable_cycle,growth_with_memory,regression,regression,1,1,0.7758001664588108,0.39431982122554066,1.6378052554600953,0.33884582155353793,0.21739130434782608,1.0,0.944344296760997,0.7949383852522616,2.0,0.6415081320391706,-0.944495621469959,-1.0,0.26876407009072184,0.9891008991388459,1.290324709084427,0.7665519323742007,3.6801827670081533,['Lag_1'],0,-0.8000000000000024,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,10,35,stable_cycle,growth_with_memory,regression,regression,1,1,0.8130571446862792,0.36395495788407367,1.5435701196920637,0.32024395561661473,0.21739130434782608,1.0,0.9344080349844537,0.7521717629713712,2.0,0.5803133878398864,-0.9343817893693949,-1.0,0.4094689548573721,0.982137121596566,1.290324709084427,0.7611550136813694,2.3985630899384494,['Lag_1'],0,-0.7999999999999773,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,11,36,stable_cycle,growth_with_memory,regression,regression,1,1,0.8504502040821339,0.3284152876556447,1.4431373970997954,0.2962755059480478,0.2608695652173913,1.0,0.9191865950178466,0.6835781531228703,9.0,0.01981706418099451,-0.9188622733605116,-1.0,0.566345294124858,0.9894093697043715,1.290324709084427,0.7667909966681369,1.7470073115611404,['Lag_1'],0,-0.8000000000000159,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,12,37,stable_cycle,growth_with_memory,regression,regression,1,1,0.8882523419059289,0.28743461684245086,1.3269764947937839,0.26740692388356496,0.2608695652173913,1.0,0.893171735311858,0.5588412917363312,8.0,0.11561237170567269,-0.8927469150412093,-0.9999999999999998,0.7010044446120927,1.0020464410725691,1.290324709084427,0.7765847108233626,1.4294437771033832,['Lag_1'],0,-0.7999999999999926,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,13,38,stable_cycle,growth_with_memory,regression,regression,1,1,0.9250726267400587,0.24076066249582892,1.1837009199371586,0.23383835478877762,0.2608695652173913,1.0,0.8434650411758282,0.30950193405331833,7.0,0.2435218402350147,-0.8425224999114335,-1.0,0.7964800936309395,1.009708841823768,1.290324709084427,0.782523061609992,1.267713844825394,['Lag_1'],0,-0.7999999999999567,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,14,39,stable_cycle,growth_with_memory,regression,regression,1,1,0.9582794202993761,0.18964305444302298,0.9978302484809768,0.19576863468796094,0.30434782608695654,1.0,0.7366776888675406,-0.12895514917171236,7.0,0.33692125065712214,-0.7355592206184343,-1.0,0.8692148647049165,1.0075069390029352,1.290324709084427,0.7808165897387409,1.1590999877170376,['Lag_1'],0,-0.7999999999999634,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,15,40,stable_cycle,growth_with_memory,regression,regression,1,1,0.9848790969877974,0.14050223498200257,0.7524865833324036,0.1544372484636741,0.30434782608695654,1.0,0.5420880652848818,-0.470438801338751,6.0,0.46404838392288533,-0.5435199645795744,-1.0,0.9342792238969488,0.9989675318220077,1.290324709084427,0.7741985600902296,1.0692387310671847,['Lag_1'],0,-0.8000000000000069,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,16,41,stable_cycle,growth_with_memory,regression,regression,1,1,1.0020602915117356,0.1088811724597686,0.5120761245962091,0.11469505112191922,0.30434782608695654,1.0,0.47447841742888053,-0.40523754711507415,6.0,0.45264906459266996,-0.4748846973932406,-1.0,0.9914990135623636,0.9924825323199947,1.290324709084427,0.7691726937665392,1.0009919513223693,['Lag_1'],0,-0.7999999999998326,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,17,42,stable_cycle,growth_with_memory,regression,regression,1,1,1.0075664476194777,0.10400829482071662,0.5092777274406309,0.08881614739637177,0.34782608695652173,1.0,0.6065529357969159,-0.29360141112117827,7.0,0.4122445304741417,-0.6055437729385368,-0.9999999999999997,1.02678527540276,0.9930336987178056,1.290324709084427,0.769599847020236,0.9671288851783395,['Lag_1'],0,-0.7999999999998799,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,18,43,stable_cycle,growth_with_memory,regression,regression,1,1,1.0015959384690578,0.10013953693753384,0.5123135298186208,0.08479291852757441,0.30434782608695654,1.0,0.5743679575489277,-0.4448036485641029,6.0,0.4409063480219176,-0.5757991396481059,-1.0,1.0233412762786447,0.9986526854285549,1.290324709084427,0.7739545545378006,0.9758745284467863,['Lag_1'],0,-0.8000000000002571,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,19,44,stable_cycle,growth_with_memory,regression,regression,1,1,0.9904820180767456,0.08108372925910971,0.36657693332978836,0.08175844254833782,0.30434782608695654,1.0,0.46860887361736714,-0.3526464746724724,6.0,0.45292188382350557,-0.46879240525525784,-0.9999999999999997,0.9879069120551315,1.0039447128580192,1.1402814191002233,0.8804359134872293,1.0162341214614286,['Lag_1'],0,-0.8000000000002833,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,20,45,stable_cycle,growth_with_memory,regression,regression,1,1,0.9854964627854418,0.07534880911636674,0.3519857671656886,0.06610302178596059,0.30434782608695654,1.0,0.6597910627380051,-0.16355778652870503,7.0,0.4003117989980943,-0.6578888224124767,-1.0,0.9593670465399111,1.0048923223605704,1.124074286887956,0.8939732312022316,1.047453449631038,['Lag_1'],0,-0.8000000000004892,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,21,46,stable_cycle,growth_with_memory,regression,regression,1,1,0.9906990676467855,0.07198535951222967,0.35013733213311127,0.06131653915601444,0.30434782608695654,1.0,0.6317311571744121,-0.38451754787757636,6.0,0.4497305753798423,-0.6320091255012938,-1.0,0.9633076925113034,1.0015627214644613,1.124074286887956,0.8910111485935037,1.0397121597289736,['Lag_1'],0,-0.8000000000022496,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,22,47,stable_cycle,growth_with_memory,regression,regression,1,1,0.9993282102662541,0.057308319306102855,0.2696160216141755,0.058723975487533185,0.30434782608695654,1.0,0.4662880033130095,-0.48049969118436126,6.0,0.4906977281395713,-0.46810863804063957,-1.0,0.9875138283085572,0.9974923333514103,1.124074286887956,0.8873900461801392,1.0101046737339816,['Lag_1'],0,-0.8000000000022247,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,23,48,stable_cycle,growth_with_memory,regression,regression,1,1,1.0046846050524543,0.04922200468405524,0.216096868554067,0.046779864239567176,0.30434782608695654,1.0,0.5502673867916016,-0.3018395333986146,6.0,0.44168918284267616,-0.5487741038292732,-1.0,1.0110714609090543,0.9961714365990015,1.124074286887956,0.8862149487975046,0.9852631343222208,['Lag_1'],0,-0.8000000000067473,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,24,49,stable_cycle,growth_with_memory,regression,regression,1,1,1.0041714852062316,0.0492623034985503,0.2162072915182671,0.04009952497967417,0.30434782608695654,1.0,0.6298873631157444,-0.3689351912738814,6.0,0.44367401243253934,-0.6298664422138028,-1.0,1.0186285824029238,0.998096493857664,1.124074286887956,0.8879275200048685,0.979843400332607,['Lag_1'],0,-0.8000000000015319,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,25,50,stable_cycle,growth_with_memory,regression,regression,1,1,0.9993386615676998,0.042759616241304914,0.21097664152136456,0.0401877860306468,0.30434782608695654,1.0,0.4854952769737688,-0.4697105661856653,6.0,0.4805372766695556,-0.487509433331449,-0.9999999999999996,1.0069475792308207,1.0010734439909545,1.11780220441165,0.8955729735010363,0.9941663941986402,['Lag_1'],0,-0.8000000000042533,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,26,51,stable_cycle,growth_with_memory,regression,regression,1,1,0.9949446355071759,0.035365239326782,0.16128194081614472,0.03490698244878485,0.30434782608695654,1.0,0.5427696606252899,-0.2752982293591953,6.0,0.44286683107498137,-0.5411267150045437,-1.0,0.9891008991388459,1.0025559545227638,1.0674316916708502,0.9392225866495153,1.0136033193333789,['Lag_1'],0,-0.8000000000172349,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,27,52,stable_cycle,growth_with_memory,regression,regression,1,1,0.9948837596397473,0.03534599863764123,0.1612918094846727,0.028794108079483724,0.34782608695652173,1.0,0.6596030573431441,-0.2873110025619652,6.0,0.4332871816159034,-0.65871735888537,-1.0,0.982137121596566,1.0016623544395125,1.0674316916708502,0.9383854369843666,1.0198803531743166,['Lag_1'],0,-0.8000000000205034,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,28,53,stable_cycle,growth_with_memory,regression,regression,1,1,0.9983625704101153,0.031029918264867867,0.16072978552600511,0.028807344180187697,0.30434782608695654,1.0,0.5284558498034547,-0.48506190483033335,6.0,0.4856327188530319,-0.5304341059423275,-1.0,0.9894093697043715,0.999573632867016,1.0674316916708502,0.9364286639291962,1.0102730613574857,['Lag_1'],0,-0.7999999999355651,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,29,54,stable_cycle,growth_with_memory,regression,regression,1,1,1.0018709665859824,0.024838497024136482,0.1160749443703811,0.025335643940451544,0.30434782608695654,1.0,0.4840380551260499,-0.37566202851894986,6.0,0.4698137471217667,-0.48354547586314667,-1.0,1.0020464410725691,0.9982198766962933,1.0674316916708502,0.935160427112465,0.996181250469609,['Lag_1'],0,-0.7999999998615692,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,30,55,stable_cycle,growth_with_memory,regression,regression,1,1,1.0028582302522047,0.024064023230511458,0.11596067440511708,0.0202450545457324,0.34782608695652173,1.0,0.6304333580380829,-0.28319818210772624,6.0,0.4352430059303145,-0.6292059399179102,-1.0,1.009708841823768,0.9985451407646526,1.0674316916708502,0.9354651436305311,0.9889436433586625,['Lag_1'],0,-0.7999999997825853,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,31,56,stable_cycle,growth_with_memory,regression,regression,1,1,1.0011248191683544,0.022620294549434147,0.11616145608034471,0.01961013461872778,0.30434782608695654,1.0,0.5652278135793326,-0.46468338524936703,6.0,0.4728513166366297,-0.5668473664835959,-0.9999999999999999,1.0075069390029352,0.9999471300212414,1.0674316916708502,0.9367785665572892,0.9924965191910486,['Lag_1'],0,-0.7999999998594376,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,32,57,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.998561349273285,0.018150466996215437,0.08111897770110847,0.018468002943372187,0.30434782608695654,0.96,0.46557543495208326,-0.3967920913619895,6.0,0.4769990927774117,-0.46573726396587045,-0.9999999999999997,0.9989675318220077,1.0010969076124656,1.0321418507829707,0.9699218250408558,1.002131576575441,['Lag_1'],0,-0.7999999998539806,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,33,58,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9974776361437137,0.01697431998438285,0.08120710970327742,0.014798333306128317,0.30434782608695654,0.96,0.6290413036836555,-0.23953063831304092,6.0,0.4289121949244143,-0.6273101890422872,-1.0,0.9924825323199947,1.0011318747808633,1.0321418507829707,0.969955703299325,1.0087148561100114,['Lag_1'],0,-0.7999999996986844,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,34,59,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9985104064977429,0.016351062029718956,0.0811231162917995,0.013822674865271367,0.30434782608695654,0.96,0.6047751350336514,-0.4285355910717964,6.0,0.46569430500374825,-0.6056658060399045,-0.9999999999999998,0.9930336987178056,1.0002439334843674,1.0321418507829707,0.969095413315131,1.007260815796958,['Lag_1'],0,-0.8000000009825499,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,35,60,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0003855786499913,0.01319434710962626,0.06197747375140676,0.01334490025283789,0.30434782608695654,0.96,0.45790161431935644,-0.4546253133179683,6.0,0.4895007480358782,-0.4591951515691142,-1.0,0.9986526854285549,0.999330306003578,1.0321418507829707,0.9682102370381529,1.0006785347748124,['Lag_1'],0,-0.8000000007271524,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,36,61,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0014736316472104,0.01169131637680953,0.05331701564635125,0.010765915643613318,0.30434782608695654,0.96,0.5841871559450652,-0.2674774552046599,6.0,0.4383919606325471,-0.5823919224400057,-0.9999999999999999,1.0039447128580192,0.9991314360702932,1.0321418507829707,0.9680175600983176,0.9952056356031562,['Lag_1'],0,-0.8000000005467882,1.0,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,37,62,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0011080647670947,0.011622284093490098,0.053336485008104374,0.009521048456522069,0.30434782608695654,0.92,0.6271461819722911,-0.38951009558290495,6.0,0.4546829790841915,-0.627432168067802,-1.0,1.0048923223605704,0.9996623728885445,1.0321418507829707,0.96853196305354,0.9947955125582607,['Lag_1'],0,-0.8000000036081474,0.9999999999999999,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,38,63,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9998642608793401,0.009747140853699312,0.046745308458504026,0.009482561419759363,0.30434782608695654,0.92,0.470801661110197,-0.47221907098138294,6.0,0.4893040347409832,-0.4726688190272807,-1.0,1.0015627214644613,1.0003526875335667,1.025485228786467,0.9754920494733584,0.9987918540646906,['Lag_1'],0,-0.8000000066190296,0.9999999999999999,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,39,64,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9989212383224664,0.00824787551540885,0.0369361165896973,0.007956066564989974,0.30434782608695654,0.92,0.5553167361916558,-0.2785325748698817,6.0,0.444270271901256,-0.5535582607512655,-0.9999999999999998,0.9974923333514103,1.0006207488595358,1.0156425368176316,0.9852095718586538,1.0031362802535178,['Lag_1'],0,-0.8000000097763404,0.9999999999999989,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,40,65,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9989994074669089,0.008258608664555073,0.036933226433195444,0.006715918318994216,0.30434782608695654,0.92,0.6460549844969307,-0.334003696828896,6.0,0.4446416033697239,-0.6456287510192471,-1.0,0.9961714365990015,1.0003364636770826,1.0156425368176316,0.9849296651275474,1.0041810344334914,['Lag_1'],0,-0.7999999980384018,0.9999999999999999,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,41,66,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9998312086573894,0.007149606923428506,0.036210553987318594,0.0067342835777183824,0.30434782608695654,0.92,0.5019790199048341,-0.48701006134062824,6.0,0.4888219229386178,-0.5040983174646728,-1.0,0.998096493857664,0.9998374464252316,1.0156425368176316,0.9844383335480188,1.0017442728015593,['Lag_1'],0,-0.8000000107876986,0.9999999999999996,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,42,67,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0006010911784136,0.005825936297414161,0.0270770008671116,0.005837429633287965,0.30434782608695654,0.92,0.5099463609087684,-0.33275136146013023,6.0,0.45980065154750716,-0.508782943220191,-1.0,1.0010734439909545,0.9995670883449013,1.0156425368176316,0.9841721394191499,0.998495259608478,['Lag_1'],0,-0.8000000409883796,0.9999999999999919,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,43,68,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0007194979998046,0.00576281856473421,0.027073797070631282,0.0047461271036024644,0.34782608695652173,0.92,0.6434775040409325,-0.2958355185213609,6.0,0.43795481078579007,-0.6425177290916466,-1.0,1.0025559545227638,0.9996961833967215,1.0156425368176316,0.9842992461984945,0.9971475196839227,['Lag_1'],0,-0.8000000356405508,0.9999999999999998,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,44,69,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.000224530641376,0.00523937406136293,0.027087194708269795,0.0046971034644131575,0.30434782608695654,0.92,0.5399558247820364,-0.47843437456363686,6.0,0.4810110774292548,-0.5418680365614523,-1.0,1.0016623544395125,1.0000412722147871,1.0156425368176316,0.984639020090938,0.9983816081162076,['Lag_1'],0,-0.8000000824104063,0.9999999999999599,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,45,70,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.999633280438672,0.004196318059158244,0.019409410504894968,0.0042778826719455125,0.30434782608695654,0.92,0.47917068209099967,-0.37434535688917203,6.0,0.47189856662047824,-0.4787673421415474,-1.0,0.999573632867016,1.0002836213342494,1.0079515528985499,0.9923925594020369,1.0007102913121038,['Lag_1'],0,-0.8000000545271178,0.9999999999999989,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,46,71,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9994442466485738,0.004030728535832168,0.01941308157953832,0.0034201610539812857,0.34782608695652173,0.88,0.6363314244253503,-0.25966248154907995,6.0,0.43253227158145746,-0.6348719351299373,-0.9999999999999998,0.9982198766962933,1.0002501769933168,1.0079515528985499,0.99235937889764,1.0020339209270637,['Lag_1'],0,-0.8000000533211278,0.999999999999999,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,47,72,stable_cycle,plateau_degenerate,regression,b_sum,1,0,0.9997309471562442,0.0038052218147485483,0.01940751434131274,0.0032835467075275344,0.30434782608695654,0.84,0.5798794903694949,-0.4551067276349225,6.0,0.47272067463136236,-0.5812533642998629,-0.9999999999999998,0.9985451407646526,1.0000226734569657,1.0079515528985499,0.9921336700967589,1.001479685426321,['Lag_1'],0,-0.7999996891558112,0.9999999999997171,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,48,73,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0001676256124268,0.0030480523693317604,0.01380251567907993,0.003106375412528608,0.30434782608695654,0.8,0.45939579522962665,-0.4250220471046218,6.0,0.48387785235655495,-0.46002625250234,-0.9999999999999998,0.9999471300212414,0.9998221183037448,1.0079515528985499,0.991934697087943,0.9998749816727871,['Lag_1'],0,-0.799999423288682,0.9999999999999855,1.0,1.0,0.0,0.0
delay,delay_g_0_8,stable_cycle,49,74,stable_cycle,plateau_degenerate,regression,b_sum,1,0,1.0003775386949147,0.0027965005064239665,0.013271548127272227,0.0024859772856527383,0.30434782608695654,0.8,0.609945278016142,-0.2544540336279338,6.0,0.4339414283522165,-0.6081911481277121,-1.0,1.0010969076124656,0.9998037752249307,1.0079515528985499,0.9919164987144583,0.9987082845050247,['Lag_1'],0,-0.7999993097619154,0.9999999999964532,1.0,1.0,0.0,0.0
